date,time,T1_degC,T2_degC,T3_degC,T4_degC
2025-02-27,01:40:24,NaN,47.6,27.4,14.7
2025-02-27,01:45:24,NaN,47.4,27.3,14.8
2025-02-27,01:50:24,NaN,47.2,27.3,14.4
2025-02-27,01:55:24,NaN,47.1,27.1,14.3
2025-02-27,02:00:24,NaN,46.9,26.9,14.2
2025-02-27,02:05:24,NaN,46.7,26.7,14.3
2025-02-27,02:10:24,NaN,46.5,26.6,14.3
2025-02-27,02:15:24,NaN,46.4,26.4,14.0
2025-02-27,02:20:24,NaN,46.3,26.2,14.1
2025-02-27,02:25:24,NaN,46.1,26.1,14.0
2025-02-27,02:30:24,NaN,45.9,26.1,13.8
2025-02-27,02:35:24,NaN,45.8,25.8,13.7
2025-02-27,02:40:24,NaN,45.6,25.7,13.6
2025-02-27,02:45:24,NaN,45.4,25.6,13.8
2025-02-27,02:50:24,NaN,45.3,25.4,13.3
2025-02-27,02:55:24,NaN,45.1,25.4,13.2
2025-02-27,03:00:24,NaN,44.9,25.3,12.9
2025-02-27,03:05:24,NaN,44.8,25.1,13.1
2025-02-27,03:10:24,NaN,44.6,25.1,12.9
2025-02-27,03:15:24,NaN,44.4,24.9,12.8
2025-02-27,03:20:24,NaN,44.3,24.7,12.9
2025-02-27,03:25:24,NaN,44.1,24.6,12.9
2025-02-27,03:30:24,NaN,43.9,24.3,12.9
2025-02-27,03:35:24,NaN,43.8,24.2,12.8
2025-02-27,03:40:24,NaN,43.7,24.1,12.6
2025-02-27,03:45:24,NaN,43.5,24.1,12.3
2025-02-27,03:50:24,NaN,43.4,23.9,12.1
2025-02-27,03:55:24,NaN,43.2,23.8,12.1
2025-02-27,04:00:24,NaN,43.0,23.7,12.1
2025-02-27,04:05:24,NaN,42.9,23.6,12.0
2025-02-27,04:10:24,NaN,42.8,23.5,12.0
2025-02-27,04:15:24,NaN,42.7,23.4,11.8
2025-02-27,04:20:24,NaN,42.4,23.2,12.0
2025-02-27,04:25:24,NaN,42.3,23.1,11.9
2025-02-27,04:30:24,NaN,42.2,23.1,11.9
2025-02-27,04:35:24,NaN,42.1,23.1,12.0
2025-02-27,04:40:24,NaN,41.8,23.0,11.7
2025-02-27,04:45:24,NaN,41.7,22.9,11.6
2025-02-27,04:50:24,NaN,41.6,22.9,11.6
2025-02-27,04:55:24,NaN,41.4,22.8,11.5
2025-02-27,05:00:24,NaN,41.2,22.5,11.5
2025-02-27,05:05:24,NaN,41.1,22.4,11.6
2025-02-27,05:10:24,NaN,41.0,22.3,11.6
2025-02-27,05:15:24,NaN,40.9,22.3,11.3
2025-02-27,05:20:24,NaN,40.7,22.2,11.0
2025-02-27,05:25:24,NaN,40.6,22.1,10.9
2025-02-27,05:30:24,NaN,40.4,21.8,10.7
2025-02-27,05:35:24,NaN,40.3,21.7,10.9
2025-02-27,05:40:24,NaN,40.2,21.6,10.7
2025-02-27,05:45:24,NaN,39.9,21.6,10.6
2025-02-27,05:50:24,NaN,39.8,21.4,10.7
2025-02-27,05:55:24,NaN,39.7,21.4,10.6
2025-02-27,06:00:24,NaN,39.5,21.3,10.9
2025-02-27,06:05:24,NaN,39.4,21.2,10.7
2025-02-27,06:10:24,NaN,39.3,21.1,10.8
2025-02-27,06:15:24,NaN,39.2,21.1,10.7
2025-02-27,06:20:24,NaN,39.0,21.0,10.7
2025-02-27,06:25:24,NaN,38.8,20.9,10.6
2025-02-27,06:30:24,NaN,38.7,20.9,10.3
2025-02-27,06:35:24,NaN,38.6,20.8,10.2
2025-02-27,06:40:24,NaN,38.4,20.8,10.1
2025-02-27,06:45:24,NaN,38.3,20.7,10.1
2025-02-27,06:50:24,NaN,38.2,20.4,10.1
2025-02-27,06:55:24,NaN,38.1,20.4,10.1
2025-02-27,07:00:24,NaN,37.9,20.3,10.1
2025-02-27,07:05:24,NaN,37.7,20.3,10.1
2025-02-27,07:10:24,NaN,37.6,20.3,10.2
2025-02-27,07:15:24,NaN,37.4,20.3,10.3
2025-02-27,07:20:24,NaN,37.3,20.3,10.7
2025-02-27,07:25:24,NaN,37.2,20.4,10.9
2025-02-27,07:30:24,NaN,37.1,20.6,11.3
2025-02-27,07:35:24,NaN,37.1,21.0,12.3
2025-02-27,07:40:24,NaN,37.1,21.7,12.8
2025-02-27,07:45:24,NaN,37.1,22.4,14.7
2025-02-27,07:50:24,NaN,37.1,23.0,15.3
2025-02-27,07:55:24,NaN,37.2,23.4,15.9
2025-02-27,08:00:24,NaN,37.3,24.1,16.7
2025-02-27,08:05:24,NaN,37.6,24.8,17.6
2025-02-27,08:10:24,NaN,37.7,25.5,18.8
2025-02-27,08:15:24,NaN,37.9,26.3,19.8
2025-02-27,08:20:24,NaN,38.1,27.1,19.8
2025-02-27,08:25:24,NaN,38.2,27.8,20.7
2025-02-27,08:30:24,NaN,38.4,28.6,21.0
2025-02-27,08:35:24,NaN,38.5,29.4,21.5
2025-02-27,08:40:24,NaN,38.6,30.2,23.1
2025-02-27,08:45:24,NaN,38.7,30.9,23.9
2025-02-27,08:50:24,NaN,38.8,31.6,24.9
2025-02-27,08:55:24,NaN,39.1,32.3,25.4
2025-02-27,09:00:24,NaN,39.2,32.9,25.6
2025-02-27,09:05:24,NaN,39.3,33.6,26.7
2025-02-27,09:10:24,41.7,39.6,34.2,26.6
2025-02-27,09:15:24,42.6,39.7,34.7,27.1
2025-02-27,09:20:24,42.9,39.8,35.2,27.4
2025-02-27,09:25:24,43.4,40.0,35.9,28.7
2025-02-27,09:30:24,44.0,40.3,36.6,30.6
2025-02-27,09:35:24,44.3,40.6,37.4,32.1
2025-02-27,09:40:24,44.6,40.9,38.0,32.8
2025-02-27,09:45:24,45.2,40.9,38.4,32.9
2025-02-27,09:50:24,45.5,41.2,38.9,32.3
2025-02-27,09:55:24,46.0,41.4,39.2,32.6
2025-02-27,10:00:24,46.3,41.6,39.7,30.2
2025-02-27,10:05:24,47.1,41.9,40.2,31.5
2025-02-27,10:10:24,47.6,42.1,40.7,33.2
2025-02-27,10:15:24,48.1,42.5,41.1,32.8
2025-02-27,10:20:24,48.8,42.6,41.3,35.6
2025-02-27,10:25:24,49.4,42.9,41.8,36.7
2025-02-27,10:30:24,49.8,43.2,42.2,36.9
2025-02-27,10:35:24,50.2,43.4,42.4,37.2
2025-02-27,10:40:24,50.3,43.7,42.6,37.9
2025-02-27,10:45:24,50.9,43.9,42.8,37.8
2025-02-27,10:50:24,51.3,44.1,43.4,38.7
2025-02-27,10:55:24,51.6,44.4,44.0,38.9
2025-02-27,11:00:24,51.4,44.5,44.4,39.3
2025-02-27,11:05:24,51.8,44.6,44.7,39.9
2025-02-27,11:10:24,51.8,44.6,45.2,39.8
2025-02-27,11:15:24,52.2,44.8,45.7,40.4
2025-02-27,11:21:35,52.4,45.1,45.2,40.8
2025-02-27,11:26:35,52.7,45.3,45.3,42.1
2025-02-27,11:31:35,52.8,45.4,45.6,33.7
2025-02-27,11:36:35,53.7,45.8,38.7,37.6
2025-02-27,11:41:35,54.6,46.0,44.9,38.1
2025-02-27,11:46:35,54.4,46.3,46.9,38.6
2025-02-27,11:51:35,55.1,46.5,48.2,40.6
2025-02-27,11:56:35,54.8,46.7,48.8,41.7
2025-02-27,12:01:35,55.3,46.9,49.1,39.7
2025-02-27,12:06:35,56.1,47.2,49.8,40.5
2025-02-27,12:11:35,56.4,47.7,49.9,41.8
2025-02-27,12:16:35,56.4,47.8,49.6,43.3
2025-02-27,12:21:35,57.0,48.2,39.1,38.2
2025-02-27,12:26:35,57.4,48.4,37.3,36.7
2025-02-27,12:31:35,57.8,48.6,40.3,37.2
2025-02-27,12:36:35,58.6,48.8,42.3,39.3
2025-02-27,12:41:35,59.7,49.9,43.9,40.4
2025-02-27,12:46:35,61.1,50.4,43.5,40.1
2025-02-27,12:51:35,60.4,50.7,44.4,42.8
2025-02-27,12:56:35,60.5,51.0,45.9,44.4
2025-02-27,13:01:35,61.6,51.3,46.5,44.7
2025-02-27,13:06:35,62.4,51.5,48.2,45.4
2025-02-27,13:11:35,61.8,52.0,49.1,46.2
2025-02-27,13:16:35,62.1,52.2,49.3,46.4
2025-02-27,13:21:35,62.2,52.5,49.9,45.7
2025-02-27,13:26:35,62.4,52.8,50.5,43.9
2025-02-27,13:31:35,62.1,53.1,50.3,44.4
2025-02-27,13:36:35,61.3,53.3,51.3,44.6
2025-02-27,13:41:35,61.1,53.7,53.0,44.8
2025-02-27,13:46:35,61.3,53.9,57.4,43.2
2025-02-27,13:51:35,61.3,54.2,57.4,44.6
2025-02-27,13:56:35,54.4,61.4,55.7,41.7
2025-02-27,14:01:35,42.5,68.8,50.1,39.9
