Measurement_ID,Date,Time,Value,Unit
5203,2025-02-02,21:07:07,0,LUX     
5204,2025-02-02,21:07:37,0,LUX     
5205,2025-02-02,21:08:07,0,LUX     
5206,2025-02-02,21:08:37,0,LUX     
5207,2025-02-02,21:09:07,0,LUX     
5208,2025-02-02,21:09:37,0,LUX     
5209,2025-02-02,21:10:07,0,LUX     
5210,2025-02-02,21:10:37,0,LUX     
5211,2025-02-02,21:11:07,0,LUX     
5212,2025-02-02,21:11:37,0,LUX     
5213,2025-02-02,21:12:07,0,LUX     
5214,2025-02-02,21:12:37,0,LUX     
5215,2025-02-02,21:13:07,0,LUX     
5216,2025-02-02,21:13:37,0,LUX     
5217,2025-02-02,21:14:07,0,LUX     
5218,2025-02-02,21:14:37,0,LUX     
5219,2025-02-02,21:15:07,0,LUX     
5220,2025-02-02,21:15:37,0,LUX     
5221,2025-02-02,21:16:07,0,LUX     
5222,2025-02-02,21:16:37,0,LUX     
5223,2025-02-02,21:17:07,0,LUX     
5224,2025-02-02,21:17:37,0,LUX     
5225,2025-02-02,21:18:07,0,LUX     
5226,2025-02-02,21:18:37,0,LUX     
5227,2025-02-02,21:19:07,0,LUX     
5228,2025-02-02,21:19:37,0,LUX     
5229,2025-02-02,21:20:07,0,LUX     
5230,2025-02-02,21:20:37,0,LUX     
5231,2025-02-02,21:21:07,0,LUX     
5232,2025-02-02,21:21:37,0,LUX     
5233,2025-02-02,21:22:07,0,LUX     
5234,2025-02-02,21:22:37,0,LUX     
5235,2025-02-02,21:23:07,0,LUX     
5236,2025-02-02,21:23:37,0,LUX     
5237,2025-02-02,21:24:07,0,LUX     
5238,2025-02-02,21:24:37,0,LUX     
5239,2025-02-02,21:25:07,0,LUX     
5240,2025-02-02,21:25:37,0,LUX     
5241,2025-02-02,21:26:07,0,LUX     
5242,2025-02-02,21:26:37,0,LUX     
5243,2025-02-02,21:27:07,0,LUX     
5244,2025-02-02,21:27:37,0,LUX     
5245,2025-02-02,21:28:07,0,LUX     
5246,2025-02-02,21:28:37,0,LUX     
5247,2025-02-02,21:29:07,0,LUX     
5248,2025-02-02,21:29:37,0,LUX     
5249,2025-02-02,21:30:07,0,LUX     
5250,2025-02-02,21:30:37,0,LUX     
5251,2025-02-02,21:31:07,0,LUX     
5252,2025-02-02,21:31:37,0,LUX     
5253,2025-02-02,21:32:07,0,LUX     
5254,2025-02-02,21:32:37,0,LUX     
5255,2025-02-02,21:33:07,0,LUX     
5256,2025-02-02,21:33:37,0,LUX     
5257,2025-02-02,21:34:07,0,LUX     
5258,2025-02-02,21:34:37,0,LUX     
5259,2025-02-02,21:35:07,0,LUX     
5260,2025-02-02,21:35:37,0,LUX     
5261,2025-02-02,21:36:07,0,LUX     
5262,2025-02-02,21:36:37,0,LUX     
5263,2025-02-02,21:37:07,0,LUX     
5264,2025-02-02,21:37:37,0,LUX     
5265,2025-02-02,21:38:07,0,LUX     
5266,2025-02-02,21:38:37,0,LUX     
5267,2025-02-02,21:39:07,0,LUX     
5268,2025-02-02,21:39:37,0,LUX     
5269,2025-02-02,21:40:07,0,LUX     
5270,2025-02-02,21:40:37,0,LUX     
5271,2025-02-02,21:41:07,0,LUX     
5272,2025-02-02,21:41:37,0,LUX     
5273,2025-02-02,21:42:07,0,LUX     
5274,2025-02-02,21:42:37,0,LUX     
5275,2025-02-02,21:43:07,0,LUX     
5276,2025-02-02,21:43:37,0,LUX     
5277,2025-02-02,21:44:07,0,LUX     
5278,2025-02-02,21:44:37,0,LUX     
5279,2025-02-02,21:45:07,0,LUX     
5280,2025-02-02,21:45:37,0,LUX     
5281,2025-02-02,21:46:07,0,LUX     
5282,2025-02-02,21:46:37,0,LUX     
5283,2025-02-02,21:47:07,0,LUX     
5284,2025-02-02,21:47:37,0,LUX     
5285,2025-02-02,21:48:07,0,LUX     
5286,2025-02-02,21:48:37,0,LUX     
5287,2025-02-02,21:49:07,0,LUX     
5288,2025-02-02,21:49:37,0,LUX     
5289,2025-02-02,21:50:07,0,LUX     
5290,2025-02-02,21:50:37,0,LUX     
5291,2025-02-02,21:51:07,0,LUX     
5292,2025-02-02,21:51:37,0,LUX     
5293,2025-02-02,21:52:07,0,LUX     
5294,2025-02-02,21:52:37,0,LUX     
5295,2025-02-02,21:53:07,0,LUX     
5296,2025-02-02,21:53:37,0,LUX     
5297,2025-02-02,21:54:07,0,LUX     
5298,2025-02-02,21:54:37,0,LUX     
5299,2025-02-02,21:55:07,0,LUX     
5300,2025-02-02,21:55:37,0,LUX     
5301,2025-02-02,21:56:07,0,LUX     
5302,2025-02-02,21:56:37,0,LUX     
5303,2025-02-02,21:57:07,0,LUX     
5304,2025-02-02,21:57:37,0,LUX     
5305,2025-02-02,21:58:07,0,LUX     
5306,2025-02-02,21:58:37,0,LUX     
5307,2025-02-02,21:59:07,0,LUX     
5308,2025-02-02,21:59:37,0,LUX     
5309,2025-02-02,22:00:07,0,LUX     
5310,2025-02-02,22:00:37,0,LUX     
5311,2025-02-02,22:01:07,0,LUX     
5312,2025-02-02,22:01:37,0,LUX     
5313,2025-02-02,22:02:07,0,LUX     
5314,2025-02-02,22:02:37,0,LUX     
5315,2025-02-02,22:03:07,0,LUX     
5316,2025-02-02,22:03:37,0,LUX     
5317,2025-02-02,22:04:07,0,LUX     
5318,2025-02-02,22:04:37,0,LUX     
5319,2025-02-02,22:05:07,0,LUX     
5320,2025-02-02,22:05:37,0,LUX     
5321,2025-02-02,22:06:07,0,LUX     
5322,2025-02-02,22:06:37,0,LUX     
5323,2025-02-02,22:07:07,0,LUX     
5324,2025-02-02,22:07:37,0,LUX     
5325,2025-02-02,22:08:07,0,LUX     
5326,2025-02-02,22:08:37,0,LUX     
5327,2025-02-02,22:09:07,0,LUX     
5328,2025-02-02,22:09:37,0,LUX     
5329,2025-02-02,22:10:07,0,LUX     
5330,2025-02-02,22:10:37,0,LUX     
5331,2025-02-02,22:11:07,0,LUX     
5332,2025-02-02,22:11:37,0,LUX     
5333,2025-02-02,22:12:07,0,LUX     
5334,2025-02-02,22:12:37,0,LUX     
5335,2025-02-02,22:13:07,0,LUX     
5336,2025-02-02,22:13:37,0,LUX     
5337,2025-02-02,22:14:07,0,LUX     
5338,2025-02-02,22:14:37,0,LUX     
5339,2025-02-02,22:15:07,0,LUX     
5340,2025-02-02,22:15:37,0,LUX     
5341,2025-02-02,22:16:07,0,LUX     
5342,2025-02-02,22:16:37,0,LUX     
5343,2025-02-02,22:17:07,0,LUX     
5344,2025-02-02,22:17:37,0,LUX     
5345,2025-02-02,22:18:07,0,LUX     
5346,2025-02-02,22:18:37,0,LUX     
5347,2025-02-02,22:19:07,0,LUX     
5348,2025-02-02,22:19:37,0,LUX     
5349,2025-02-02,22:20:07,0,LUX     
5350,2025-02-02,22:20:37,0,LUX     
5351,2025-02-02,22:21:07,0,LUX     
5352,2025-02-02,22:21:37,0,LUX     
5353,2025-02-02,22:22:07,0,LUX     
5354,2025-02-02,22:22:37,0,LUX     
5355,2025-02-02,22:23:07,0,LUX     
5356,2025-02-02,22:23:37,0,LUX     
5357,2025-02-02,22:24:07,0,LUX     
5358,2025-02-02,22:24:37,0,LUX     
5359,2025-02-02,22:25:07,0,LUX     
5360,2025-02-02,22:25:37,0,LUX     
5361,2025-02-02,22:26:07,0,LUX     
5362,2025-02-02,22:26:37,0,LUX     
5363,2025-02-02,22:27:07,0,LUX     
5364,2025-02-02,22:27:37,0,LUX     
5365,2025-02-02,22:28:07,0,LUX     
5366,2025-02-02,22:28:37,0,LUX     
5367,2025-02-02,22:29:07,0,LUX     
5368,2025-02-02,22:29:37,0,LUX     
5369,2025-02-02,22:30:07,0,LUX     
5370,2025-02-02,22:30:37,0,LUX     
5371,2025-02-02,22:31:07,0,LUX     
5372,2025-02-02,22:31:37,0,LUX     
5373,2025-02-02,22:32:07,0,LUX     
5374,2025-02-02,22:32:37,0,LUX     
5375,2025-02-02,22:33:07,0,LUX     
5376,2025-02-02,22:33:37,0,LUX     
5377,2025-02-02,22:34:07,0,LUX     
5378,2025-02-02,22:34:37,0,LUX     
5379,2025-02-02,22:35:07,0,LUX     
5380,2025-02-02,22:35:37,0,LUX     
5381,2025-02-02,22:36:07,0,LUX     
5382,2025-02-02,22:36:37,0,LUX     
5383,2025-02-02,22:37:07,0,LUX     
5384,2025-02-02,22:37:37,0,LUX     
5385,2025-02-02,22:38:07,0,LUX     
5386,2025-02-02,22:38:37,0,LUX     
5387,2025-02-02,22:39:07,0,LUX     
5388,2025-02-02,22:39:37,0,LUX     
5389,2025-02-02,22:40:07,0,LUX     
5390,2025-02-02,22:40:37,0,LUX     
5391,2025-02-02,22:41:07,0,LUX     
5392,2025-02-02,22:41:37,0,LUX     
5393,2025-02-02,22:42:07,0,LUX     
5394,2025-02-02,22:42:37,0,LUX     
5395,2025-02-02,22:43:07,0,LUX     
5396,2025-02-02,22:43:37,0,LUX     
5397,2025-02-02,22:44:07,0,LUX     
5398,2025-02-02,22:44:37,0,LUX     
5399,2025-02-02,22:45:07,0,LUX     
5400,2025-02-02,22:45:37,0,LUX     
5401,2025-02-02,22:46:07,0,LUX     
5402,2025-02-02,22:46:37,0,LUX     
5403,2025-02-02,22:47:07,0,LUX     
5404,2025-02-02,22:47:37,0,LUX     
5405,2025-02-02,22:48:07,0,LUX     
5406,2025-02-02,22:48:37,0,LUX     
5407,2025-02-02,22:49:07,0,LUX     
5408,2025-02-02,22:49:37,0,LUX     
5409,2025-02-02,22:50:07,0,LUX     
5410,2025-02-02,22:50:37,0,LUX     
5411,2025-02-02,22:51:07,0,LUX     
5412,2025-02-02,22:51:37,0,LUX     
5413,2025-02-02,22:52:07,0,LUX     
5414,2025-02-02,22:52:37,0,LUX     
5415,2025-02-02,22:53:07,0,LUX     
5416,2025-02-02,22:53:37,0,LUX     
5417,2025-02-02,22:54:07,0,LUX     
5418,2025-02-02,22:54:37,0,LUX     
5419,2025-02-02,22:55:07,0,LUX     
5420,2025-02-02,22:55:37,0,LUX     
5421,2025-02-02,22:56:07,0,LUX     
5422,2025-02-02,22:56:37,0,LUX     
5423,2025-02-02,22:57:07,0,LUX     
5424,2025-02-02,22:57:37,0,LUX     
5425,2025-02-02,22:58:07,0,LUX     
5426,2025-02-02,22:58:37,0,LUX     
5427,2025-02-02,22:59:07,0,LUX     
5428,2025-02-02,22:59:37,0,LUX     
5429,2025-02-02,23:00:07,0,LUX     
5430,2025-02-02,23:00:37,0,LUX     
5431,2025-02-02,23:01:07,0,LUX     
5432,2025-02-02,23:01:37,0,LUX     
5433,2025-02-02,23:02:07,0,LUX     
5434,2025-02-02,23:02:37,0,LUX     
5435,2025-02-02,23:03:07,0,LUX     
5436,2025-02-02,23:03:37,0,LUX     
5437,2025-02-02,23:04:07,0,LUX     
5438,2025-02-02,23:04:37,0,LUX     
5439,2025-02-02,23:05:07,0,LUX     
5440,2025-02-02,23:05:37,0,LUX     
5441,2025-02-02,23:06:07,0,LUX     
5442,2025-02-02,23:06:37,0,LUX     
5443,2025-02-02,23:07:07,0,LUX     
5444,2025-02-02,23:07:37,0,LUX     
5445,2025-02-02,23:08:07,0,LUX     
5446,2025-02-02,23:08:37,0,LUX     
5447,2025-02-02,23:09:07,0,LUX     
5448,2025-02-02,23:09:37,0,LUX     
5449,2025-02-02,23:10:07,0,LUX     
5450,2025-02-02,23:10:37,0,LUX     
5451,2025-02-02,23:11:07,0,LUX     
5452,2025-02-02,23:11:37,0,LUX     
5453,2025-02-02,23:12:07,0,LUX     
5454,2025-02-02,23:12:37,0,LUX     
5455,2025-02-02,23:13:07,0,LUX     
5456,2025-02-02,23:13:37,0,LUX     
5457,2025-02-02,23:14:07,0,LUX     
5458,2025-02-02,23:14:37,0,LUX     
5459,2025-02-02,23:15:07,0,LUX     
5460,2025-02-02,23:15:37,0,LUX     
5461,2025-02-02,23:16:07,0,LUX     
5462,2025-02-02,23:16:37,0,LUX     
5463,2025-02-02,23:17:07,0,LUX     
5464,2025-02-02,23:17:37,0,LUX     
5465,2025-02-02,23:18:07,0,LUX     
5466,2025-02-02,23:18:37,0,LUX     
5467,2025-02-02,23:19:07,0,LUX     
5468,2025-02-02,23:19:37,0,LUX     
5469,2025-02-02,23:20:07,0,LUX     
5470,2025-02-02,23:20:37,0,LUX     
5471,2025-02-02,23:21:07,0,LUX     
5472,2025-02-02,23:21:37,0,LUX     
5473,2025-02-02,23:22:07,0,LUX     
5474,2025-02-02,23:22:37,0,LUX     
5475,2025-02-02,23:23:07,0,LUX     
5476,2025-02-02,23:23:37,0,LUX     
5477,2025-02-02,23:24:07,0,LUX     
5478,2025-02-02,23:24:37,0,LUX     
5479,2025-02-02,23:25:07,0,LUX     
5480,2025-02-02,23:25:37,0,LUX     
5481,2025-02-02,23:26:07,0,LUX     
5482,2025-02-02,23:26:37,0,LUX     
5483,2025-02-02,23:27:07,0,LUX     
5484,2025-02-02,23:27:37,0,LUX     
5485,2025-02-02,23:28:07,0,LUX     
5486,2025-02-02,23:28:37,0,LUX     
5487,2025-02-02,23:29:07,0,LUX     
5488,2025-02-02,23:29:37,0,LUX     
5489,2025-02-02,23:30:07,0,LUX     
5490,2025-02-02,23:30:37,0,LUX     
5491,2025-02-02,23:31:07,0,LUX     
5492,2025-02-02,23:31:37,0,LUX     
5493,2025-02-02,23:32:07,0,LUX     
5494,2025-02-02,23:32:37,0,LUX     
5495,2025-02-02,23:33:07,0,LUX     
5496,2025-02-02,23:33:37,0,LUX     
5497,2025-02-02,23:34:07,0,LUX     
5498,2025-02-02,23:34:37,0,LUX     
5499,2025-02-02,23:35:07,0,LUX     
5500,2025-02-02,23:35:37,0,LUX     
5501,2025-02-02,23:36:07,0,LUX     
5502,2025-02-02,23:36:37,0,LUX     
5503,2025-02-02,23:37:07,0,LUX     
5504,2025-02-02,23:37:37,0,LUX     
5505,2025-02-02,23:38:07,0,LUX     
5506,2025-02-02,23:38:37,0,LUX     
5507,2025-02-02,23:39:07,0,LUX     
5508,2025-02-02,23:39:37,0,LUX     
5509,2025-02-02,23:40:07,0,LUX     
5510,2025-02-02,23:40:37,0,LUX     
5511,2025-02-02,23:41:07,0,LUX     
5512,2025-02-02,23:41:37,0,LUX     
5513,2025-02-02,23:42:07,0,LUX     
5514,2025-02-02,23:42:37,0,LUX     
5515,2025-02-02,23:43:07,0,LUX     
5516,2025-02-02,23:43:37,0,LUX     
5517,2025-02-02,23:44:07,0,LUX     
5518,2025-02-02,23:44:37,0,LUX     
5519,2025-02-02,23:45:07,0,LUX     
5520,2025-02-02,23:45:37,0,LUX     
5521,2025-02-02,23:46:07,0,LUX     
5522,2025-02-02,23:46:37,0,LUX     
5523,2025-02-02,23:47:07,0,LUX     
5524,2025-02-02,23:47:37,0,LUX     
5525,2025-02-02,23:48:07,0,LUX     
5526,2025-02-02,23:48:37,0,LUX     
5527,2025-02-02,23:49:07,0,LUX     
5528,2025-02-02,23:49:37,0,LUX     
5529,2025-02-02,23:50:07,0,LUX     
5530,2025-02-02,23:50:37,0,LUX     
5531,2025-02-02,23:51:07,0,LUX     
5532,2025-02-02,23:51:37,0,LUX     
5533,2025-02-02,23:52:07,0,LUX     
5534,2025-02-02,23:52:37,0,LUX     
5535,2025-02-02,23:53:07,0,LUX     
5536,2025-02-02,23:53:37,0,LUX     
5537,2025-02-02,23:54:07,0,LUX     
5538,2025-02-02,23:54:37,0,LUX     
5539,2025-02-02,23:55:07,0,LUX     
5540,2025-02-02,23:55:37,0,LUX     
5541,2025-02-02,23:56:07,0,LUX     
5542,2025-02-02,23:56:37,0,LUX     
5543,2025-02-02,23:57:07,0,LUX     
5544,2025-02-02,23:57:37,0,LUX     
5545,2025-02-02,23:58:07,0,LUX     
5546,2025-02-02,23:58:37,0,LUX     
5547,2025-02-02,23:59:07,0,LUX     
5548,2025-02-02,23:59:37,0,LUX     
5549,2025-02-03,00:00:07,0,LUX     
5550,2025-02-03,00:00:37,0,LUX     
5551,2025-02-03,00:01:07,0,LUX     
5552,2025-02-03,00:01:37,0,LUX     
5553,2025-02-03,00:02:07,0,LUX     
5554,2025-02-03,00:02:37,0,LUX     
5555,2025-02-03,00:03:07,0,LUX     
5556,2025-02-03,00:03:37,0,LUX     
5557,2025-02-03,00:04:07,0,LUX     
5558,2025-02-03,00:04:37,0,LUX     
5559,2025-02-03,00:05:07,0,LUX     
5560,2025-02-03,00:05:37,0,LUX     
5561,2025-02-03,00:06:07,0,LUX     
5562,2025-02-03,00:06:37,0,LUX     
5563,2025-02-03,00:07:07,0,LUX     
5564,2025-02-03,00:07:37,0,LUX     
5565,2025-02-03,00:08:07,0,LUX     
5566,2025-02-03,00:08:37,0,LUX     
5567,2025-02-03,00:09:07,0,LUX     
5568,2025-02-03,00:09:37,0,LUX     
5569,2025-02-03,00:10:07,0,LUX     
5570,2025-02-03,00:10:37,0,LUX     
5571,2025-02-03,00:11:07,0,LUX     
5572,2025-02-03,00:11:37,0,LUX     
5573,2025-02-03,00:12:07,0,LUX     
5574,2025-02-03,00:12:37,0,LUX     
5575,2025-02-03,00:13:07,0,LUX     
5576,2025-02-03,00:13:37,0,LUX     
5577,2025-02-03,00:14:07,0,LUX     
5578,2025-02-03,00:14:37,0,LUX     
5579,2025-02-03,00:15:07,0,LUX     
5580,2025-02-03,00:15:37,0,LUX     
5581,2025-02-03,00:16:07,0,LUX     
5582,2025-02-03,00:16:37,0,LUX     
5583,2025-02-03,00:17:07,0,LUX     
5584,2025-02-03,00:17:37,0,LUX     
5585,2025-02-03,00:18:07,0,LUX     
5586,2025-02-03,00:18:37,0,LUX     
5587,2025-02-03,00:19:07,0,LUX     
5588,2025-02-03,00:19:37,0,LUX     
5589,2025-02-03,00:20:07,0,LUX     
5590,2025-02-03,00:20:37,0,LUX     
5591,2025-02-03,00:21:07,0,LUX     
5592,2025-02-03,00:21:37,0,LUX     
5593,2025-02-03,00:22:07,0,LUX     
5594,2025-02-03,00:22:37,0,LUX     
5595,2025-02-03,00:23:07,0,LUX     
5596,2025-02-03,00:23:37,0,LUX     
5597,2025-02-03,00:24:07,0,LUX     
5598,2025-02-03,00:24:37,0,LUX     
5599,2025-02-03,00:25:07,0,LUX     
5600,2025-02-03,00:25:37,0,LUX     
5601,2025-02-03,00:26:07,0,LUX     
5602,2025-02-03,00:26:37,0,LUX     
5603,2025-02-03,00:27:07,0,LUX     
5604,2025-02-03,00:27:37,0,LUX     
5605,2025-02-03,00:28:07,0,LUX     
5606,2025-02-03,00:28:37,0,LUX     
5607,2025-02-03,00:29:07,0,LUX     
5608,2025-02-03,00:29:37,0,LUX     
5609,2025-02-03,00:30:07,0,LUX     
5610,2025-02-03,00:30:37,0,LUX     
5611,2025-02-03,00:31:07,0,LUX     
5612,2025-02-03,00:31:37,0,LUX     
5613,2025-02-03,00:32:07,0,LUX     
5614,2025-02-03,00:32:37,0,LUX     
5615,2025-02-03,00:33:07,0,LUX     
5616,2025-02-03,00:33:37,0,LUX     
5617,2025-02-03,00:34:07,0,LUX     
5618,2025-02-03,00:34:37,0,LUX     
5619,2025-02-03,00:35:07,0,LUX     
5620,2025-02-03,00:35:37,0,LUX     
5621,2025-02-03,00:36:07,0,LUX     
5622,2025-02-03,00:36:37,0,LUX     
5623,2025-02-03,00:37:07,0,LUX     
5624,2025-02-03,00:37:37,0,LUX     
5625,2025-02-03,00:38:07,0,LUX     
5626,2025-02-03,00:38:37,0,LUX     
5627,2025-02-03,00:39:07,0,LUX     
5628,2025-02-03,00:39:37,0,LUX     
5629,2025-02-03,00:40:07,0,LUX     
5630,2025-02-03,00:40:37,0,LUX     
5631,2025-02-03,00:41:07,0,LUX     
5632,2025-02-03,00:41:37,0,LUX     
5633,2025-02-03,00:42:07,0,LUX     
5634,2025-02-03,00:42:37,0,LUX     
5635,2025-02-03,00:43:07,0,LUX     
5636,2025-02-03,00:43:37,0,LUX     
5637,2025-02-03,00:44:07,0,LUX     
5638,2025-02-03,00:44:37,0,LUX     
5639,2025-02-03,00:45:07,0,LUX     
5640,2025-02-03,00:45:37,0,LUX     
5641,2025-02-03,00:46:07,0,LUX     
5642,2025-02-03,00:46:37,0,LUX     
5643,2025-02-03,00:47:07,0,LUX     
5644,2025-02-03,00:47:37,0,LUX     
5645,2025-02-03,00:48:07,0,LUX     
5646,2025-02-03,00:48:37,0,LUX     
5647,2025-02-03,00:49:07,0,LUX     
5648,2025-02-03,00:49:37,0,LUX     
5649,2025-02-03,00:50:07,0,LUX     
5650,2025-02-03,00:50:37,0,LUX     
5651,2025-02-03,00:51:07,0,LUX     
5652,2025-02-03,00:51:37,0,LUX     
5653,2025-02-03,00:52:07,0,LUX     
5654,2025-02-03,00:52:37,0,LUX     
5655,2025-02-03,00:53:07,0,LUX     
5656,2025-02-03,00:53:37,0,LUX     
5657,2025-02-03,00:54:07,0,LUX     
5658,2025-02-03,00:54:37,0,LUX     
5659,2025-02-03,00:55:07,0,LUX     
5660,2025-02-03,00:55:37,0,LUX     
5661,2025-02-03,00:56:07,0,LUX     
5662,2025-02-03,00:56:37,0,LUX     
5663,2025-02-03,00:57:07,0,LUX     
5664,2025-02-03,00:57:37,0,LUX     
5665,2025-02-03,00:58:07,0,LUX     
5666,2025-02-03,00:58:37,0,LUX     
5667,2025-02-03,00:59:07,0,LUX     
5668,2025-02-03,00:59:37,0,LUX     
5669,2025-02-03,01:00:07,0,LUX     
5670,2025-02-03,01:00:37,0,LUX     
5671,2025-02-03,01:01:07,0,LUX     
5672,2025-02-03,01:01:37,0,LUX     
5673,2025-02-03,01:02:07,0,LUX     
5674,2025-02-03,01:02:37,0,LUX     
5675,2025-02-03,01:03:07,0,LUX     
5676,2025-02-03,01:03:37,0,LUX     
5677,2025-02-03,01:04:07,0,LUX     
5678,2025-02-03,01:04:37,0,LUX     
5679,2025-02-03,01:05:07,0,LUX     
5680,2025-02-03,01:05:37,0,LUX     
5681,2025-02-03,01:06:07,0,LUX     
5682,2025-02-03,01:06:37,0,LUX     
5683,2025-02-03,01:07:07,0,LUX     
5684,2025-02-03,01:07:37,0,LUX     
5685,2025-02-03,01:08:07,0,LUX     
5686,2025-02-03,01:08:37,0,LUX     
5687,2025-02-03,01:09:07,0,LUX     
5688,2025-02-03,01:09:37,0,LUX     
5689,2025-02-03,01:10:07,0,LUX     
5690,2025-02-03,01:10:37,0,LUX     
5691,2025-02-03,01:11:07,0,LUX     
5692,2025-02-03,01:11:37,0,LUX     
5693,2025-02-03,01:12:07,0,LUX     
5694,2025-02-03,01:12:37,0,LUX     
5695,2025-02-03,01:13:07,0,LUX     
5696,2025-02-03,01:13:37,0,LUX     
5697,2025-02-03,01:14:07,0,LUX     
5698,2025-02-03,01:14:37,0,LUX     
5699,2025-02-03,01:15:07,0,LUX     
5700,2025-02-03,01:15:37,0,LUX     
5701,2025-02-03,01:16:07,0,LUX     
5702,2025-02-03,01:16:37,0,LUX     
5703,2025-02-03,01:17:07,0,LUX     
5704,2025-02-03,01:17:37,0,LUX     
5705,2025-02-03,01:18:07,0,LUX     
5706,2025-02-03,01:18:37,0,LUX     
5707,2025-02-03,01:19:07,0,LUX     
5708,2025-02-03,01:19:37,0,LUX     
5709,2025-02-03,01:20:07,0,LUX     
5710,2025-02-03,01:20:37,0,LUX     
5711,2025-02-03,01:21:07,0,LUX     
5712,2025-02-03,01:21:37,0,LUX     
5713,2025-02-03,01:22:07,0,LUX     
5714,2025-02-03,01:22:37,0,LUX     
5715,2025-02-03,01:23:07,0,LUX     
5716,2025-02-03,01:23:37,0,LUX     
5717,2025-02-03,01:24:07,0,LUX     
5718,2025-02-03,01:24:37,0,LUX     
5719,2025-02-03,01:25:07,0,LUX     
5720,2025-02-03,01:25:37,0,LUX     
5721,2025-02-03,01:26:07,0,LUX     
5722,2025-02-03,01:26:37,0,LUX     
5723,2025-02-03,01:27:07,0,LUX     
5724,2025-02-03,01:27:37,0,LUX     
5725,2025-02-03,01:28:07,0,LUX     
5726,2025-02-03,01:28:37,0,LUX     
5727,2025-02-03,01:29:07,0,LUX     
5728,2025-02-03,01:29:37,0,LUX     
5729,2025-02-03,01:30:07,0,LUX     
5730,2025-02-03,01:30:37,0,LUX     
5731,2025-02-03,01:31:07,0,LUX     
5732,2025-02-03,01:31:37,0,LUX     
5733,2025-02-03,01:32:07,0,LUX     
5734,2025-02-03,01:32:37,0,LUX     
5735,2025-02-03,01:33:07,0,LUX     
5736,2025-02-03,01:33:37,0,LUX     
5737,2025-02-03,01:34:07,0,LUX     
5738,2025-02-03,01:34:37,0,LUX     
5739,2025-02-03,01:35:07,0,LUX     
5740,2025-02-03,01:35:37,0,LUX     
5741,2025-02-03,01:36:07,0,LUX     
5742,2025-02-03,01:36:37,0,LUX     
5743,2025-02-03,01:37:07,0,LUX     
5744,2025-02-03,01:37:37,0,LUX     
5745,2025-02-03,01:38:07,0,LUX     
5746,2025-02-03,01:38:37,0,LUX     
5747,2025-02-03,01:39:07,0,LUX     
5748,2025-02-03,01:39:37,0,LUX     
5749,2025-02-03,01:40:07,0,LUX     
5750,2025-02-03,01:40:37,0,LUX     
5751,2025-02-03,01:41:07,0,LUX     
5752,2025-02-03,01:41:37,0,LUX     
5753,2025-02-03,01:42:07,0,LUX     
5754,2025-02-03,01:42:37,0,LUX     
5755,2025-02-03,01:43:07,0,LUX     
5756,2025-02-03,01:43:37,0,LUX     
5757,2025-02-03,01:44:07,0,LUX     
5758,2025-02-03,01:44:37,0,LUX     
5759,2025-02-03,01:45:07,0,LUX     
5760,2025-02-03,01:45:37,0,LUX     
5761,2025-02-03,01:46:07,0,LUX     
5762,2025-02-03,01:46:37,0,LUX     
5763,2025-02-03,01:47:07,0,LUX     
5764,2025-02-03,01:47:37,0,LUX     
5765,2025-02-03,01:48:07,0,LUX     
5766,2025-02-03,01:48:37,0,LUX     
5767,2025-02-03,01:49:07,0,LUX     
5768,2025-02-03,01:49:37,0,LUX     
5769,2025-02-03,01:50:07,0,LUX     
5770,2025-02-03,01:50:37,0,LUX     
5771,2025-02-03,01:51:07,0,LUX     
5772,2025-02-03,01:51:37,0,LUX     
5773,2025-02-03,01:52:07,0,LUX     
5774,2025-02-03,01:52:37,0,LUX     
5775,2025-02-03,01:53:07,0,LUX     
5776,2025-02-03,01:53:37,0,LUX     
5777,2025-02-03,01:54:07,0,LUX     
5778,2025-02-03,01:54:37,0,LUX     
5779,2025-02-03,01:55:07,0,LUX     
5780,2025-02-03,01:55:37,0,LUX     
5781,2025-02-03,01:56:07,0,LUX     
5782,2025-02-03,01:56:37,0,LUX     
5783,2025-02-03,01:57:07,0,LUX     
5784,2025-02-03,01:57:37,0,LUX     
5785,2025-02-03,01:58:07,0,LUX     
5786,2025-02-03,01:58:37,0,LUX     
5787,2025-02-03,01:59:07,0,LUX     
5788,2025-02-03,01:59:37,0,LUX     
5789,2025-02-03,02:00:07,0,LUX     
5790,2025-02-03,02:00:37,0,LUX     
5791,2025-02-03,02:01:07,0,LUX     
5792,2025-02-03,02:01:37,0,LUX     
5793,2025-02-03,02:02:07,0,LUX     
5794,2025-02-03,02:02:37,0,LUX     
5795,2025-02-03,02:03:07,0,LUX     
5796,2025-02-03,02:03:37,0,LUX     
5797,2025-02-03,02:04:07,0,LUX     
5798,2025-02-03,02:04:37,0,LUX     
5799,2025-02-03,02:05:07,0,LUX     
5800,2025-02-03,02:05:37,0,LUX     
5801,2025-02-03,02:06:07,0,LUX     
5802,2025-02-03,02:06:37,0,LUX     
5803,2025-02-03,02:07:07,0,LUX     
5804,2025-02-03,02:07:37,0,LUX     
5805,2025-02-03,02:08:07,0,LUX     
5806,2025-02-03,02:08:37,0,LUX     
5807,2025-02-03,02:09:07,0,LUX     
5808,2025-02-03,02:09:37,0,LUX     
5809,2025-02-03,02:10:07,0,LUX     
